Customer_ID,recent,count,spent,R_Quartile,F_Quartile,M_Quartile,RCSClass
8278,393.0,4,39969,2,1,4,214
8279,498.0,4,119223,3,1,2,312
8280,511.0,2,35283,3,3,4,334
8281,593.0,2,36809,3,3,4,334
8282,620.0,2,101681,3,3,3,333
8283,463.0,4,107904,3,1,2,312
8284,522.0,2,109881,3,3,2,332
8285,502.0,1,110856,3,4,2,342
8286,527.0,3,102544,3,2,3,323
8287,603.0,3,43909,3,2,4,324
8288,664.0,3,49410,3,2,4,324
8289,653.0,3,117698,3,2,2,322
8290,677.0,4,111260,3,1,2,312
8291,548.0,1,40054,3,4,4,344
8292,703.0,1,45943,3,4,4,344
8293,490.0,2,46388,3,3,4,334
8294,435.0,4,110921,2,1,2,212
8295,654.0,1,114749,3,4,2,342
8296,544.0,2,115967,3,3,2,332
8297,582.0,1,42886,3,4,4,344
8298,390.0,3,37784,2,2,4,224
8299,704.0,3,113671,3,2,2,322
8300,696.0,1,49055,3,4,4,344
8301,589.0,4,42566,3,1,4,314
8302,432.0,3,100914,2,2,3,223
8303,563.0,3,112104,3,2,2,322
8304,608.0,2,118390,3,3,2,332
8305,620.0,4,37145,3,1,4,314
8306,485.0,1,103313,3,4,3,343
8307,582.0,1,113117,3,4,2,342
8308,697.0,2,107793,3,3,2,332
8309,507.0,4,109157,3,1,2,312
8310,629.0,1,110283,3,4,2,342
8311,632.0,3,102354,3,2,3,323
8312,406.0,3,108909,2,2,2,222
8313,588.0,1,113621,3,4,2,342
8314,378.0,3,35139,2,2,4,224
8315,687.0,3,119072,3,2,2,322
8316,706.0,4,119470,3,1,2,312
8317,562.0,4,118286,3,1,2,312
8318,607.0,3,106240,3,2,2,322
8319,655.0,3,105930,3,2,2,322
8320,729.0,4,118027,3,1,2,312
8321,444.0,3,116586,3,2,2,322
8322,573.0,2,115996,3,3,2,332
8323,584.0,3,110676,3,2,2,322
8324,567.0,4,109015,3,1,2,312
8325,583.0,4,110347,3,1,2,312
8326,530.0,2,104416,3,3,3,333
8327,575.0,3,44095,3,2,4,324
8328,409.0,2,106553,2,3,2,232
8329,633.0,1,106509,3,4,2,342
8330,388.0,1,106706,2,4,2,242
8331,380.0,1,48656,2,4,4,244
8332,623.0,4,113433,3,1,2,312
8333,494.0,1,43895,3,4,4,344
8334,656.0,4,39302,3,1,4,314
8335,455.0,2,41518,3,3,4,334
8336,494.0,3,113340,3,2,2,322
8337,522.0,4,48707,3,1,4,314
8338,522.0,3,116719,3,2,2,322
8339,562.0,1,113924,3,4,2,342
8340,595.0,2,119347,3,3,2,332
8341,445.0,4,119640,3,1,2,312
8342,545.0,2,111741,3,3,2,332
8343,394.0,2,119701,2,3,2,232
8344,635.0,2,102468,3,3,3,333
8345,470.0,1,38514,3,4,4,344
8346,509.0,1,104661,3,4,2,342
8347,714.0,4,102919,3,1,3,313
8348,605.0,2,105184,3,3,2,332
8349,674.0,3,101545,3,2,3,323
8350,451.0,3,41374,3,2,4,324
8351,439.0,2,36720,2,3,4,234
8352,524.0,1,114387,3,4,2,342
8353,603.0,4,35951,3,1,4,314
8354,643.0,1,116623,3,4,2,342
8355,536.0,2,48456,3,3,4,334
8356,728.0,1,101385,3,4,3,343
8357,689.0,1,36324,3,4,4,344
8358,609.0,1,116622,3,4,2,342
8359,508.0,1,107904,3,4,2,342
8360,647.0,3,37329,3,2,4,324
8361,599.0,3,118138,3,2,2,322
8362,382.0,3,106629,2,2,2,222
8363,373.0,1,37864,2,4,4,244
8364,725.0,4,44773,3,1,4,314
8365,459.0,1,40157,3,4,4,344
8366,666.0,2,109503,3,3,2,332
8367,434.0,1,107739,2,4,2,242
8368,384.0,3,49812,2,2,4,224
8369,724.0,2,119059,3,3,2,332
8370,613.0,3,45571,3,2,4,324
8371,431.0,1,43434,2,4,4,244
8372,547.0,4,114194,3,1,2,312
8373,704.0,1,114406,3,4,2,342
8374,521.0,1,46006,3,4,4,344
8375,539.0,1,101421,3,4,3,343
8376,494.0,4,115832,3,1,2,312
8377,442.0,3,35146,3,2,4,324
8378,531.0,1,117550,3,4,2,342
8379,544.0,1,109521,3,4,2,342
8380,621.0,1,107441,3,4,2,342
8381,476.0,3,48983,3,2,4,324
8382,614.0,4,47891,3,1,4,314
8383,612.0,1,111279,3,4,2,342
8384,383.0,1,47130,2,4,4,244
8385,524.0,4,102013,3,1,3,313
8386,657.0,1,105064,3,4,2,342
8387,413.0,3,112668,2,2,2,222
8388,405.0,2,110315,2,3,2,232
8389,502.0,3,48849,3,2,4,324
8390,452.0,1,108804,3,4,2,342
8391,605.0,4,40184,3,1,4,314
8392,645.0,3,107680,3,2,2,322
8393,388.0,4,38204,2,1,4,214
8394,551.0,3,112679,3,2,2,322
8395,372.0,2,119367,2,3,2,232
8396,381.0,1,105700,2,4,2,242
8397,439.0,3,102769,2,2,3,223
8398,418.0,4,107793,2,1,2,212
8399,719.0,1,104822,3,4,2,342
8400,386.0,1,107262,2,4,2,242
8401,650.0,1,116470,3,4,2,342
8402,566.0,4,49002,3,1,4,314
8403,711.0,3,44124,3,2,4,324
8404,658.0,3,105500,3,2,2,322
8405,423.0,1,107893,2,4,2,242
8406,562.0,3,113340,3,2,2,322
8407,532.0,4,44290,3,1,4,314
8408,674.0,1,116363,3,4,2,342
8409,608.0,2,105843,3,3,2,332
8410,557.0,2,44018,3,3,4,334
8411,404.0,4,114821,2,1,2,212
8412,374.0,4,105617,2,1,2,212
8413,649.0,4,116776,3,1,2,312
8414,723.0,2,36343,3,3,4,334
8415,534.0,1,46218,3,4,4,344
8416,710.0,3,48385,3,2,4,324
8417,420.0,4,116501,2,1,2,212
8418,651.0,3,100697,3,2,3,323
8419,491.0,1,109276,3,4,2,342
8420,541.0,1,46919,3,4,4,344
8421,689.0,4,101006,3,1,3,313
8422,405.0,4,111432,2,1,2,212
8423,714.0,4,109445,3,1,2,312
8424,593.0,2,43575,3,3,4,334
8425,653.0,1,112082,3,4,2,342
8426,461.0,1,107715,3,4,2,342
8427,671.0,3,42834,3,2,4,324
8428,705.0,4,100166,3,1,3,313
8429,557.0,2,42124,3,3,4,334
8430,404.0,2,105452,2,3,2,232
8431,545.0,1,109869,3,4,2,342
8432,680.0,1,41135,3,4,4,344
8433,671.0,2,40581,3,3,4,334
8434,502.0,3,104067,3,2,3,323
8435,378.0,2,43032,2,3,4,234
8436,577.0,4,118958,3,1,2,312
8437,571.0,4,37907,3,1,4,314
8438,531.0,1,110662,3,4,2,342
8439,449.0,1,40421,3,4,4,344
8440,572.0,3,45392,3,2,4,324
8441,609.0,1,105867,3,4,2,342
8442,522.0,2,111403,3,3,2,332
8443,494.0,3,37051,3,2,4,324
8444,468.0,1,110239,3,4,2,342
8445,703.0,1,106133,3,4,2,342
8446,720.0,2,45304,3,3,4,334
8447,541.0,4,113019,3,1,2,312
8448,708.0,4,43800,3,1,4,314
8449,674.0,2,163393,3,3,1,331
8450,684.0,2,239325,3,3,1,331
8451,616.0,2,252885,3,3,1,331
8452,589.0,2,185548,3,3,1,331
8453,647.0,4,159288,3,1,1,311
8454,491.0,2,231326,3,3,1,331
8455,415.0,1,169521,2,4,1,241
8456,603.0,3,242922,3,2,1,321
8457,598.0,2,245713,3,3,1,331
8458,445.0,1,240648,3,4,1,341
8459,560.0,3,168820,3,2,1,321
8460,478.0,1,230949,3,4,1,341
8461,598.0,3,105695,3,2,2,322
8462,688.0,4,101178,3,1,3,313
8463,719.0,2,104089,3,3,3,333
8464,538.0,1,40829,3,4,4,344
8465,541.0,4,103710,3,1,3,313
8466,370.0,2,102773,2,3,3,233
8467,417.0,1,113388,2,4,2,242
8468,644.0,2,105488,3,3,2,332
8469,491.0,4,41223,3,1,4,314
8470,645.0,3,114045,3,2,2,322
8471,703.0,4,107555,3,1,2,312
8472,651.0,1,49780,3,4,4,344
8473,493.0,3,108860,3,2,2,322
8474,627.0,2,100821,3,3,3,333
8475,606.0,3,115691,3,2,2,322
8476,408.0,2,37580,2,3,4,234
8477,524.0,4,36540,3,1,4,314
8478,466.0,1,36661,3,4,4,344
8479,585.0,3,105380,3,2,2,322
8480,527.0,1,102026,3,4,3,343
8481,565.0,3,104611,3,2,3,323
8482,531.0,3,36015,3,2,4,324
8483,578.0,4,108498,3,1,2,312
8484,382.0,3,103128,2,2,3,223
8485,375.0,1,119045,2,4,2,242
8486,668.0,3,41654,3,2,4,324
8487,660.0,2,105272,3,3,2,332
8488,450.0,2,41347,3,3,4,334
8489,496.0,2,115257,3,3,2,332
8490,527.0,4,115686,3,1,2,312
8491,587.0,3,107068,3,2,2,322
8492,425.0,4,101771,2,1,3,213
8493,390.0,1,35355,2,4,4,244
8494,399.0,3,48205,2,2,4,224
8495,505.0,2,48759,3,3,4,334
8496,664.0,2,42826,3,3,4,334
8497,511.0,2,107286,3,3,2,332
8498,625.0,4,38353,3,1,4,314
8499,716.0,3,106355,3,2,2,322
8500,448.0,2,46123,3,3,4,334
8501,451.0,1,116309,3,4,2,342
8502,496.0,3,115382,3,2,2,322
8503,402.0,2,105462,2,3,2,232
8504,680.0,2,100008,3,3,3,333
8505,376.0,1,49324,2,4,4,244
8506,483.0,4,114875,3,1,2,312
8507,403.0,1,102020,2,4,3,243
8508,474.0,3,41311,3,2,4,324
8509,662.0,2,112214,3,3,2,332
8510,575.0,2,106290,3,3,2,332
8511,669.0,3,105627,3,2,2,322
8512,615.0,2,105759,3,3,2,332
8513,534.0,3,43077,3,2,4,324
8514,398.0,2,113834,2,3,2,232
8515,536.0,2,109519,3,3,2,332
8516,638.0,3,46933,3,2,4,324
8517,688.0,1,109360,3,4,2,342
8518,712.0,1,40371,3,4,4,344
8519,571.0,3,111925,3,2,2,322
8520,420.0,4,41647,2,1,4,214
8521,510.0,4,111221,3,1,2,312
8522,687.0,2,112805,3,3,2,332
8523,565.0,1,110152,3,4,2,342
8524,573.0,2,108870,3,3,2,332
8525,392.0,3,118499,2,2,2,222
8526,687.0,1,105931,3,4,2,342
8527,671.0,1,111778,3,4,2,342
8528,590.0,2,104834,3,3,2,332
8529,466.0,4,100743,3,1,3,313
8530,529.0,2,42568,3,3,4,334
8531,392.0,1,110645,2,4,2,242
8532,530.0,2,104413,3,3,3,333
8533,541.0,1,110356,3,4,2,342
8534,451.0,1,115800,3,4,2,342
8535,637.0,1,102838,3,4,3,343
8536,707.0,2,107948,3,3,2,332
8537,415.0,3,37542,2,2,4,224
8538,474.0,4,108493,3,1,2,312
8539,645.0,4,102710,3,1,3,313
8540,723.0,1,105270,3,4,2,342
8541,572.0,1,102136,3,4,3,343
8542,484.0,4,40513,3,1,4,314
8543,718.0,4,115700,3,1,2,312
8544,596.0,1,110441,3,4,2,342
8545,521.0,2,41798,3,3,4,334
8546,687.0,1,47727,3,4,4,344
8547,547.0,3,111102,3,2,2,322
8548,546.0,1,118094,3,4,2,342
8549,410.0,4,117371,2,1,2,212
8550,472.0,4,119175,3,1,2,312
8551,400.0,4,44017,2,1,4,214
8552,553.0,2,111611,3,3,2,332
8553,551.0,3,101224,3,2,3,323
8554,393.0,4,101021,2,1,3,213
8555,632.0,4,46439,3,1,4,314
8556,415.0,2,101938,2,3,3,233
8557,424.0,3,35964,2,2,4,224
8558,614.0,1,112506,3,4,2,342
8559,718.0,2,119777,3,3,2,332
8560,513.0,3,110047,3,2,2,322
8561,586.0,1,116208,3,4,2,342
8562,507.0,1,43727,3,4,4,344
8563,449.0,2,118412,3,3,2,332
8564,530.0,1,101628,3,4,3,343
8565,449.0,1,112096,3,4,2,342
8566,541.0,2,117493,3,3,2,332
8567,385.0,2,46551,2,3,4,234
8568,534.0,2,102737,3,3,3,333
8569,688.0,1,107198,3,4,2,342
8570,694.0,3,117287,3,2,2,322
8571,481.0,4,46465,3,1,4,314
8572,603.0,1,110322,3,4,2,342
8573,659.0,3,41040,3,2,4,324
8574,668.0,2,116871,3,3,2,332
8575,577.0,1,44164,3,4,4,344
8576,490.0,4,114230,3,1,2,312
8577,423.0,4,118654,2,1,2,212
8578,582.0,4,36111,3,1,4,314
8579,663.0,1,44228,3,4,4,344
8580,452.0,2,119139,3,3,2,332
8581,412.0,1,49185,2,4,4,244
8582,628.0,2,49360,3,3,4,334
8583,454.0,2,115364,3,3,2,332
8584,578.0,2,108979,3,3,2,332
8585,439.0,1,119179,2,4,2,242
8586,422.0,1,107196,2,4,2,242
8587,691.0,3,109485,3,2,2,322
8588,524.0,1,42088,3,4,4,344
8589,505.0,1,102277,3,4,3,343
8590,638.0,4,103996,3,1,3,313
8591,509.0,4,47990,3,1,4,314
8592,433.0,1,101786,2,4,3,243
8593,571.0,2,106285,3,3,2,332
8594,574.0,2,106425,3,3,2,332
8595,533.0,4,112198,3,1,2,312
8596,446.0,4,36278,3,1,4,314
8597,420.0,3,114935,2,2,2,222
8598,425.0,4,46925,2,1,4,214
8599,436.0,3,108926,2,2,2,222
8600,643.0,1,46047,3,4,4,344
8601,515.0,4,119729,3,1,2,312
8602,528.0,4,101500,3,1,3,313
8603,534.0,4,106448,3,1,2,312
8604,727.0,3,35252,3,2,4,324
8605,465.0,4,49474,3,1,4,314
8606,607.0,4,37133,3,1,4,314
8607,668.0,2,110411,3,3,2,332
8608,586.0,2,102217,3,3,3,333
8609,669.0,4,48386,3,1,4,314
8610,496.0,2,36696,3,3,4,334
8611,636.0,2,42893,3,3,4,334
8612,368.0,4,106906,2,1,2,212
8613,555.0,3,47140,3,2,4,324
8614,708.0,1,106191,3,4,2,342
8615,381.0,2,36370,2,3,4,234
8616,474.0,4,100874,3,1,3,313
8617,410.0,2,112679,2,3,2,232
8618,560.0,1,119062,3,4,2,342
8619,512.0,1,41995,3,4,4,344
8620,718.0,2,115835,3,3,2,332
8621,511.0,4,118221,3,1,2,312
8622,711.0,4,114063,3,1,2,312
8623,542.0,1,42237,3,4,4,344
8624,612.0,2,115289,3,3,2,332
8625,593.0,4,44384,3,1,4,314
8626,570.0,3,39417,3,2,4,324
8627,527.0,2,108319,3,3,2,332
8628,407.0,4,104975,2,1,2,212
8629,528.0,4,105763,3,1,2,312
8630,578.0,2,106789,3,3,2,332
8631,600.0,1,111480,3,4,2,342
8632,402.0,2,118222,2,3,2,232
8633,509.0,1,107361,3,4,2,342
8634,423.0,2,113329,2,3,2,232
8635,674.0,2,38922,3,3,4,334
8636,556.0,4,110445,3,1,2,312
8637,651.0,3,116583,3,2,2,322
8638,709.0,2,35509,3,3,4,334
8639,605.0,1,100157,3,4,3,343
8640,369.0,2,46696,2,3,4,234
8641,601.0,3,110101,3,2,2,322
8642,461.0,3,104603,3,2,3,323
8643,437.0,3,111029,2,2,2,222
8644,435.0,4,109322,2,1,2,212
8645,663.0,4,105086,3,1,2,312
8646,625.0,4,105847,3,1,2,312
8647,468.0,2,100402,3,3,3,333
8648,402.0,4,37396,2,1,4,214
8649,546.0,2,112766,3,3,2,332
8650,584.0,1,119687,3,4,2,342
8651,648.0,2,103325,3,3,3,333
8652,719.0,3,117535,3,2,2,322
8653,497.0,3,42426,3,2,4,324
8654,372.0,1,107517,2,4,2,242
8655,547.0,3,112171,3,2,2,322
8656,521.0,3,104193,3,2,3,323
8657,646.0,1,37154,3,4,4,344
8658,707.0,2,102110,3,3,3,333
8659,694.0,1,112739,3,4,2,342
8660,525.0,3,112765,3,2,2,322
8661,527.0,4,39902,3,1,4,314
8662,436.0,1,49691,2,4,4,244
8663,466.0,2,108134,3,3,2,332
8664,715.0,1,115124,3,4,2,342
8665,546.0,1,42995,3,4,4,344
8666,498.0,3,39632,3,2,4,324
8667,534.0,4,44436,3,1,4,314
8668,499.0,4,43271,3,1,4,314
8669,607.0,3,105514,3,2,2,322
8670,605.0,2,116380,3,3,2,332
8671,391.0,1,103471,2,4,3,243
8672,406.0,2,117363,2,3,2,232
8673,527.0,3,106338,3,2,2,322
8674,618.0,2,35520,3,3,4,334
8675,494.0,4,49613,3,1,4,314
8676,498.0,1,108416,3,4,2,342
8677,482.0,2,112697,3,3,2,332
8678,687.0,4,106980,3,1,2,312
8679,570.0,2,116175,3,3,2,332
8680,615.0,4,38994,3,1,4,314
8681,491.0,4,115744,3,1,2,312
8682,553.0,4,108484,3,1,2,312
8683,695.0,1,45645,3,4,4,344
8684,639.0,4,102922,3,1,3,313
8685,415.0,3,110252,2,2,2,222
8686,462.0,4,117015,3,1,2,312
8687,376.0,2,45804,2,3,4,234
8688,389.0,3,110068,2,2,2,222
8689,710.0,4,112182,3,1,2,312
8690,407.0,2,119341,2,3,2,232
8691,399.0,4,45248,2,1,4,214
8692,453.0,3,102391,3,2,3,323
8693,688.0,2,48126,3,3,4,334
8694,673.0,1,114114,3,4,2,342
8695,535.0,4,102486,3,1,3,313
8696,844.0,2,262989,4,3,1,431
8697,947.0,2,183980,4,3,1,431
8698,1030.0,4,179529,4,1,1,411
8699,949.0,2,205705,4,3,1,431
8700,938.0,2,248940,4,3,1,431
8701,903.0,4,259299,4,1,1,411
8702,855.0,4,263345,4,1,1,411
8703,783.0,3,169685,4,2,1,421
8704,879.0,1,249993,4,4,1,441
8705,750.0,3,264687,3,2,1,321
8706,1020.0,1,191740,4,4,1,441
8707,821.0,1,203182,4,4,1,441
8708,947.0,2,181794,4,3,1,431
8709,1029.0,1,192553,4,4,1,441
8710,1073.0,1,54802,4,4,4,444
8711,740.0,2,55142,3,3,4,334
8712,797.0,1,55638,4,4,4,444
8713,1078.0,4,122362,4,1,2,412
8714,1072.0,4,124102,4,1,2,412
8715,981.0,1,56903,4,4,4,444
8716,775.0,4,121756,4,1,2,412
8717,1003.0,2,126266,4,3,2,432
8718,784.0,3,54034,4,2,4,424
8719,982.0,2,50777,4,3,4,434
8720,922.0,4,58164,4,1,4,414
8721,862.0,1,111552,4,4,2,442
8722,1093.0,4,117118,4,1,2,412
8723,931.0,1,45299,4,4,4,444
8724,995.0,4,129323,4,1,1,411
8725,754.0,4,129021,3,1,2,312
8726,832.0,2,128403,4,3,2,432
8727,798.0,2,52431,4,3,4,434
8728,969.0,4,125272,4,1,2,412
8729,753.0,4,120780,3,1,2,312
8730,1069.0,1,125993,4,4,2,442
8731,767.0,2,118457,4,3,2,432
8732,755.0,2,55324,3,3,4,334
8733,1084.0,3,124894,4,2,2,422
8734,1076.0,2,120627,4,3,2,432
8735,780.0,1,126821,4,4,2,442
8736,888.0,1,119735,4,4,2,442
8737,816.0,3,49601,4,2,4,424
8738,994.0,1,46726,4,4,4,444
8739,878.0,4,53744,4,1,4,414
8740,851.0,2,120717,4,3,2,432
8741,1044.0,3,113710,4,2,2,422
8742,997.0,1,45116,4,4,4,444
8743,1074.0,4,57252,4,1,4,414
8744,902.0,2,121603,4,3,2,432
8745,985.0,4,112277,4,1,2,412
8746,1056.0,1,122828,4,4,2,442
8747,835.0,1,54654,4,4,4,444
8748,1081.0,4,121572,4,1,2,412
8749,921.0,2,46517,4,3,4,434
8750,1087.0,2,116768,4,3,2,432
8751,772.0,2,46727,4,3,4,434
8752,749.0,2,115539,3,3,2,332
8753,986.0,3,129343,4,2,1,421
8754,1001.0,4,49752,4,1,4,414
8755,881.0,4,112613,4,1,2,412
8756,815.0,2,126203,4,3,2,432
8757,1028.0,1,59125,4,4,4,444
8758,1053.0,3,116114,4,2,2,422
8759,921.0,2,118590,4,3,2,432
8760,755.0,2,59778,3,3,4,334
8761,1025.0,3,56505,4,2,4,424
8762,815.0,2,50064,4,3,4,434
8763,958.0,4,128855,4,1,2,412
8764,994.0,2,50065,4,3,4,434
8765,908.0,3,129813,4,2,1,421
8766,768.0,1,129916,4,4,1,441
8767,806.0,4,127537,4,1,2,412
8768,746.0,4,117915,3,1,2,312
8769,766.0,3,56180,4,2,4,424
8770,818.0,3,124273,4,2,2,422
8771,1025.0,1,128487,4,4,2,442
8772,971.0,4,124236,4,1,2,412
8773,745.0,4,57358,3,1,4,314
8774,987.0,1,115327,4,4,2,442
8775,891.0,2,54042,4,3,4,434
8776,1055.0,3,58036,4,2,4,424
8777,1088.0,4,58931,4,1,4,414
8778,1090.0,3,53057,4,2,4,424
8779,812.0,4,49017,4,1,4,414
8780,757.0,4,119838,3,1,2,312
8781,834.0,2,117633,4,3,2,432
8782,922.0,2,53392,4,3,4,434
8783,927.0,1,46859,4,4,4,444
8784,1081.0,1,113013,4,4,2,442
8785,831.0,2,118632,4,3,2,432
8786,851.0,2,113739,4,3,2,432
8787,1053.0,2,45640,4,3,4,434
8788,1072.0,2,120694,4,3,2,432
8789,867.0,3,57431,4,2,4,424
8790,733.0,2,57736,3,3,4,334
8791,820.0,3,118833,4,2,2,422
8792,1084.0,1,119867,4,4,2,442
8793,737.0,1,115977,3,4,2,342
8794,814.0,1,50413,4,4,4,444
8795,851.0,4,45688,4,1,4,414
8796,1019.0,3,110460,4,2,2,422
8797,948.0,4,51392,4,1,4,414
8798,879.0,4,59861,4,1,4,414
8799,754.0,4,57326,3,1,4,314
8800,1053.0,4,47742,4,1,4,414
8801,774.0,3,116810,4,2,2,422
8802,821.0,2,122905,4,3,2,432
8803,972.0,4,127718,4,1,2,412
8804,778.0,2,126444,4,3,2,432
8805,990.0,4,123070,4,1,2,412
8806,744.0,4,120694,3,1,2,312
8807,890.0,2,114728,4,3,2,432
8808,746.0,2,51475,3,3,4,334
8809,874.0,1,121241,4,4,2,442
8810,908.0,3,127474,4,2,2,422
8811,855.0,3,51126,4,2,4,424
8812,855.0,1,112824,4,4,2,442
8813,804.0,3,50044,4,2,4,424
8814,932.0,3,110717,4,2,2,422
8815,844.0,2,54545,4,3,4,434
8816,1050.0,3,115790,4,2,2,422
8817,893.0,2,55198,4,3,4,434
8818,763.0,3,123907,3,2,2,322
8819,921.0,2,126814,4,3,2,432
8820,851.0,3,49435,4,2,4,424
8821,779.0,2,58737,4,3,4,434
8822,771.0,3,117881,4,2,2,422
8823,913.0,3,113288,4,2,2,422
8824,758.0,3,123540,3,2,2,322
8825,1028.0,1,125112,4,4,2,442
8826,740.0,2,119104,3,3,2,332
8827,879.0,2,46210,4,3,4,434
8828,812.0,4,58463,4,1,4,414
8829,1046.0,3,116430,4,2,2,422
8830,1024.0,2,58344,4,3,4,434
8831,1044.0,3,114623,4,2,2,422
8832,1038.0,1,122765,4,4,2,442
8833,756.0,2,128161,3,3,2,332
8834,865.0,2,128554,4,3,2,432
8835,963.0,4,51361,4,1,4,414
8836,756.0,2,124725,3,3,2,332
8837,861.0,2,49077,4,3,4,434
8838,743.0,4,116893,3,1,2,312
8839,980.0,2,49214,4,3,4,434
8840,857.0,3,48651,4,2,4,424
8841,987.0,3,55954,4,2,4,424
8842,779.0,1,125979,4,4,2,442
8843,937.0,4,46455,4,1,4,414
8844,1029.0,3,119465,4,2,2,422
8845,1016.0,3,59589,4,2,4,424
8846,900.0,3,59212,4,2,4,424
8847,741.0,4,56336,3,1,4,314
8848,1029.0,3,50986,4,2,4,424
8849,905.0,2,45587,4,3,4,434
8850,902.0,4,54613,4,1,4,414
8851,966.0,1,111504,4,4,2,442
8852,991.0,1,120472,4,4,2,442
8853,900.0,1,124248,4,4,2,442
8854,989.0,3,50070,4,2,4,424
8855,957.0,3,112936,4,2,2,422
8856,937.0,1,49466,4,4,4,444
8857,770.0,4,116862,4,1,2,412
8858,836.0,4,116339,4,1,2,412
8859,829.0,2,53548,4,3,4,434
8860,895.0,4,57885,4,1,4,414
8861,830.0,2,52614,4,3,4,434
8862,971.0,2,127700,4,3,2,432
8863,1091.0,3,58623,4,2,4,424
8864,845.0,2,48179,4,3,4,434
8865,967.0,2,53739,4,3,4,434
8866,1089.0,2,118515,4,3,2,432
8867,807.0,4,52126,4,1,4,414
8868,941.0,4,115778,4,1,2,412
8869,769.0,2,59826,4,3,4,434
8870,989.0,3,46379,4,2,4,424
8871,735.0,3,125879,3,2,2,322
8872,861.0,1,49595,4,4,4,444
8873,1056.0,1,48095,4,4,4,444
8874,769.0,2,114168,4,3,2,432
8875,887.0,3,54365,4,2,4,424
8876,857.0,1,59446,4,4,4,444
8877,967.0,3,50766,4,2,4,424
8878,818.0,2,50190,4,3,4,434
8879,1076.0,1,114051,4,4,2,442
8880,778.0,1,121901,4,4,2,442
8881,1060.0,3,124016,4,2,2,422
8882,963.0,1,53986,4,4,4,444
8883,897.0,1,55925,4,4,4,444
8884,920.0,2,58670,4,3,4,434
8885,926.0,1,116718,4,4,2,442
8886,782.0,4,126258,4,1,2,412
8887,867.0,3,110005,4,2,2,422
8888,983.0,1,54953,4,4,4,444
8889,958.0,2,58132,4,3,4,434
8890,873.0,2,128323,4,3,2,432
8891,1026.0,1,116927,4,4,2,442
8892,995.0,1,129650,4,4,1,441
8893,889.0,2,123989,4,3,2,432
8894,894.0,1,59583,4,4,4,444
8895,842.0,4,45351,4,1,4,414
8896,846.0,2,48721,4,3,4,434
8897,812.0,3,55638,4,2,4,424
8898,789.0,1,51983,4,4,4,444
8899,746.0,3,57911,3,2,4,324
8900,913.0,2,115142,4,3,2,432
8901,1075.0,4,128021,4,1,2,412
8902,966.0,4,125059,4,1,2,412
8903,892.0,1,113489,4,4,2,442
8904,769.0,1,114476,4,4,2,442
8905,755.0,3,47266,3,2,4,324
8906,878.0,2,116150,4,3,2,432
8907,979.0,1,57025,4,4,4,444
8908,888.0,2,45322,4,3,4,434
8909,891.0,3,49330,4,2,4,424
8910,845.0,2,50111,4,3,4,434
8911,760.0,1,125061,3,4,2,342
8912,1028.0,4,50633,4,1,4,414
8913,875.0,2,113234,4,3,2,432
8914,776.0,3,123012,4,2,2,422
8915,908.0,1,59701,4,4,4,444
8916,771.0,4,126152,4,1,2,412
8917,989.0,4,51480,4,1,4,414
8918,783.0,2,119950,4,3,2,432
8919,980.0,2,113076,4,3,2,432
8920,951.0,3,48919,4,2,4,424
8921,967.0,2,119791,4,3,2,432
8922,980.0,4,50430,4,1,4,414
8923,953.0,3,49397,4,2,4,424
8924,844.0,3,50952,4,2,4,424
8925,856.0,4,116190,4,1,2,412
8926,786.0,2,116272,4,3,2,432
8927,763.0,3,121340,3,2,2,322
8928,804.0,1,54327,4,4,4,444
8929,972.0,3,49363,4,2,4,424
8930,1073.0,4,118060,4,1,2,412
8931,1040.0,1,50085,4,4,4,444
8932,910.0,1,50091,4,4,4,444
8933,953.0,3,124794,4,2,2,422
8934,1082.0,3,50374,4,2,4,424
8935,966.0,4,52162,4,1,4,414
8936,821.0,3,45757,4,2,4,424
8937,900.0,4,125662,4,1,2,412
8938,1041.0,1,51666,4,4,4,444
8939,1024.0,4,128329,4,1,2,412
8940,1002.0,1,116852,4,4,2,442
8941,1070.0,3,53375,4,2,4,424
8942,897.0,4,118246,4,1,2,412
8943,896.0,1,113836,4,4,2,442
8944,1055.0,1,111221,4,4,2,442
8945,859.0,3,116933,4,2,2,422
8946,738.0,3,118036,3,2,2,322
8947,1072.0,1,52466,4,4,4,444
8948,848.0,4,123204,4,1,2,412
8949,983.0,1,48915,4,4,4,444
8950,864.0,2,129442,4,3,1,431
8951,816.0,3,114187,4,2,2,422
8952,955.0,3,52622,4,2,4,424
8953,879.0,4,59457,4,1,4,414
8954,875.0,1,123571,4,4,2,442
8955,848.0,1,54968,4,4,4,444
8956,1021.0,2,113011,4,3,2,432
8957,817.0,2,129178,4,3,2,432
8958,766.0,2,110617,4,3,2,432
8959,978.0,2,57592,4,3,4,434
8960,930.0,4,57676,4,1,4,414
8961,760.0,3,55194,3,2,4,324
8962,997.0,3,48936,4,2,4,424
8963,893.0,2,118387,4,3,2,432
8964,933.0,3,50029,4,2,4,424
8965,986.0,2,121641,4,3,2,432
8966,902.0,3,117642,4,2,2,422
8967,896.0,1,114934,4,4,2,442
8968,782.0,3,53545,4,2,4,424
8969,842.0,1,45380,4,4,4,444
8970,1050.0,3,56077,4,2,4,424
8971,1008.0,1,46480,4,4,4,444
